date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:16:54	31251/31251	---MCZ	200	added ('OK')	text/javascript	etag:W/%22645b5cb9-7a13%22	https://funtechinnovation.com/wp-content/plugins/easy-fancybox/fancybox/1.5.4/jquery.fancybox.js?ver=1734729138	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/plugins/easy-fancybox/fancybox/1.5.4/jquery.fancyboxb09f.js	(from https://funtechinnovation.com/zh-hant/innex/cm-series/)
11:16:55	173818/173818	---M--	200	added ('OK')	image/jpeg	etag:%22625d2459-2a6fa%22	https://funtechinnovation.com/wp-content/uploads/2022/04/cube-background-green.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2022/04/cube-background-green.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-27720.css?ver=1731710636)
11:16:55	108524/108524	---M--	200	added ('OK')	image/jpeg	etag:%22671089f1-1a7ec%22	https://funtechinnovation.com/wp-content/uploads/2024/10/c830.1618_R-scaled-e1729137137759.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2024/10/c830.1618_R-scaled-e1729137137759.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-69107.css?ver=1734317770)
11:16:55	248118/248118	---M--	200	added ('OK')	image/jpeg	etag:%226715c3c7-3c936%22	https://funtechinnovation.com/wp-content/uploads/2024/10/Panoramic-View-pic-1-scaled.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2024/10/Panoramic-View-pic-1-scaled.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-69107.css?ver=1734317770)
11:16:55	579089/579089	---M--	200	added ('OK')	image/jpeg	etag:%22671859f4-8d611%22	https://funtechinnovation.com/wp-content/uploads/2024/10/WechatIMG233.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2024/10/WechatIMG233.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-69107.css?ver=1734317770)
11:16:55	152391/152391	---M--	200	added ('OK')	image/jpeg	etag:%2262ebca39-25347%22	https://funtechinnovation.com/wp-content/uploads/2022/08/camera_banner_orange_s.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2022/08/camera_banner_orange_s.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-69107.css?ver=1734317770)
11:16:56	31712/31712	---M--	200	added ('OK')	image/jpeg	etag:%226710a993-7be0%22	https://funtechinnovation.com/wp-content/uploads/2024/10/c830.1618_R-1-1200x700.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2024/10/c830.1618_R-1-1200x700.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-69107.css?ver=1734317770)
11:16:56	1033919/1033919	---M--	200	added ('OK')	image/jpeg	etag:%22671702ba-fc6bf%22	https://funtechinnovation.com/wp-content/uploads/2024/10/WechatIMG200-1.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2024/10/WechatIMG200-1.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-69107.css?ver=1734317770)
11:16:58	149675/149675	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Jan%202025%2003:16:58%20GMT	https://funtechinnovation.com/wp-content/uploads/2021/04/C830_lifestyle_1-%c3%a6%c2%8b%c2%b7%c3%a8%c2%b2%c2%9d-compressed.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/04/C830_lifestyle_1-%c3%a6%c2%8b%c2%b7%c3%a8%c2%b2%c2%9d-compressed.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-22493.css?ver=1731728809)
11:16:58	11737/11737	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Jan%202025%2003:16:59%20GMT	https://funtechinnovation.com/zh-hant/wp-json/wp/v2/pages/6	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/wp-json/wp/v2/pages/6.json	(from https://funtechinnovation.com/zh-hant/shop/)
11:16:59	2865/2865	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Jan%202025%2003:16:59%20GMT	https://funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffuntechinnovation.com%2Fzh-hant%2Fshop%2F	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embed16ec.json	(from https://funtechinnovation.com/zh-hant/shop/)
11:17:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Jan%202025%2003:17:00%20GMT	https://funtechinnovation.com/zh-hant/?p=6	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/index42dc.html	(from https://funtechinnovation.com/zh-hant/shop/)
11:17:00	3293/3293	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Jan%202025%2003:17:00%20GMT	https://funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffuntechinnovation.com%2Fzh-hant%2Fshop%2F&format=xml	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embedcd8d	(from https://funtechinnovation.com/zh-hant/shop/)
11:17:01	31251/31251	---MCZ	200	added ('OK')	text/javascript	etag:W/%22645b5cb9-7a13%22	https://funtechinnovation.com/wp-content/plugins/easy-fancybox/fancybox/1.5.4/jquery.fancybox.js?ver=1734420513	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/plugins/easy-fancybox/fancybox/1.5.4/jquery.fancybox57aa.js	(from https://funtechinnovation.com/zh-hant/shop/)
11:17:01	269512/269512	---M--	200	added ('OK')	image/jpeg	etag:%2262e29988-41cc8%22	https://funtechinnovation.com/wp-content/uploads/2022/07/C570_banner_1.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2022/07/C570_banner_1.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-30627.css?ver=1731710527)
11:17:01	34779/34779	---M--	200	added ('OK')	image/jpeg	etag:%2262ea9081-87db%22	https://funtechinnovation.com/wp-content/uploads/2022/08/C570_sensor_white-2.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2022/08/C570_sensor_white-2.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-30627.css?ver=1731710527)
11:17:01	391572/391572	---M--	200	added ('OK')	image/jpeg	etag:%2262e298c7-5f994%22	https://funtechinnovation.com/wp-content/uploads/2022/07/C570-meetingroom-bg.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2022/07/C570-meetingroom-bg.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-30627.css?ver=1731710527)
11:17:02	279695/279695	---M--	200	added ('OK')	image/jpeg	etag:%226090f283-4448f%22	https://funtechinnovation.com/wp-content/uploads/2021/04/C470_banner-4.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/04/C470_banner-4.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-22491.css?ver=1731698857)
11:17:02	103207/103207	---M--	200	added ('OK')	image/jpeg	etag:%226107c2a3-19327%22	https://funtechinnovation.com/wp-content/uploads/2021/08/C220_banner_logoR-scaled.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/08/C220_banner_logoR-scaled.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-22487.css?ver=1731690971)
11:17:02	471604/471604	---M--	200	added ('OK')	image/jpeg	etag:%226090f283-73234%22	https://funtechinnovation.com/wp-content/uploads/2021/04/C220_lifestyle_1-compressed-scaled.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/04/C220_lifestyle_1-compressed-scaled.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-22487.css?ver=1731690971)
11:17:03	174956/174956	---M--	200	added ('OK')	image/jpeg	etag:%22649e3582-2ab6c%22	https://funtechinnovation.com/wp-content/uploads/2023/06/DC500-banner-R.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/06/DC500-banner-R.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-37138.css?ver=1731690967)
11:17:03	262968/262968	---M--	200	added ('OK')	image/png	etag:%22645d23a3-40338%22	https://funtechinnovation.com/wp-content/uploads/2023/05/Dc500-hw-flip1.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/05/Dc500-hw-flip1.png	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-37138.css?ver=1731690967)
11:17:03	151179/151179	---M--	200	added ('OK')	image/png	etag:%22649bcb8e-24e8b%22	https://funtechinnovation.com/wp-content/uploads/2023/06/Dc500-hw-flip2R.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/06/Dc500-hw-flip2R.png	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-37138.css?ver=1731690967)
11:17:03	61630/61630	---M--	200	added ('OK')	image/jpeg	etag:%22645d2766-f0be%22	https://funtechinnovation.com/wp-content/uploads/2023/05/DC500_portable-bg.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/05/DC500_portable-bg.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-37138.css?ver=1731690967)
11:17:04	111835/111835	---M--	200	added ('OK')	image/jpeg	etag:%2260cc6d4e-1b4db%22	https://funtechinnovation.com/wp-content/uploads/2021/06/DC400_200_banner_RR-s.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/06/DC400_200_banner_RR-s.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-22478.css?ver=1731763470)
11:17:04	169669/169669	---M--	200	added ('OK')	image/png	etag:%2260daa0db-296c5%22	https://funtechinnovation.com/wp-content/uploads/2021/06/dc400frontflip.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/06/dc400frontflip.png	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-22478.css?ver=1731763470)
11:17:04	58100/58100	---M--	200	added ('OK')	image/png	etag:%2260daa0d9-e2f4%22	https://funtechinnovation.com/wp-content/uploads/2021/06/dc400backflip.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/06/dc400backflip.png	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-22478.css?ver=1731763470)
11:17:04	341947/341947	---M--	200	added ('OK')	image/jpeg	etag:%2260fe50a3-537bb%22	https://funtechinnovation.com/wp-content/uploads/2021/07/DC400_scenario_1.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/07/DC400_scenario_1.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-22478.css?ver=1731763470)
11:17:05	146068/146068	---M--	200	added ('OK')	image/jpeg	etag:%22643d9ef3-23a94%22	https://funtechinnovation.com/wp-content/uploads/2023/04/innex-connect_banner-2-1.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/04/innex-connect_banner-2-1.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-36882.css?ver=1731705272)
11:17:05	108518/108518	---M--	200	added ('OK')	image/jpeg	etag:%2264550667-1a7e6%22	https://funtechinnovation.com/wp-content/uploads/2023/05/connect-Scenario_3R.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/05/connect-Scenario_3R.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-36882.css?ver=1731705272)
11:17:05	229319/229319	---M--	200	added ('OK')	image/jpeg	etag:%22650317e0-37fc7%22	https://funtechinnovation.com/wp-content/uploads/2023/09/connect-meeting-1-copy-1.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/09/connect-meeting-1-copy-1.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-36882.css?ver=1731705272)
11:17:05	64596/64596	---M--	200	added ('OK')	image/jpeg	etag:%226470f55a-fc54%22	https://funtechinnovation.com/wp-content/uploads/2023/05/FTI-allproduct-s.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/05/FTI-allproduct-s.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-36882.css?ver=1731705272)
11:17:06	394918/394918	---M--	200	added ('OK')	image/png	etag:%22625fdd98-606a6%22	https://funtechinnovation.com/wp-content/uploads/2022/04/Hub_home_compressed.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2022/04/Hub_home_compressed.png	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-28447.css?ver=1731784430)
11:17:06	159493/159493	---M--	200	added ('OK')	image/jpeg	etag:%22623d7b40-26f05%22	https://funtechinnovation.com/wp-content/uploads/2022/03/ideao_hub_scenario_.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2022/03/ideao_hub_scenario_.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-28447.css?ver=1731784430)
11:17:06	881179/881179	---M--	200	added ('OK')	image/png	etag:%22623c1d0e-d721b%22	https://funtechinnovation.com/wp-content/uploads/2022/03/boss.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2022/03/boss.png	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-28447.css?ver=1731784430)
11:17:07	108968/108968	---M--	200	added ('OK')	image/jpeg	etag:%226333458c-1a9a8%22	https://funtechinnovation.com/wp-content/uploads/2022/09/Ideao-pen-bannerR2.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2022/09/Ideao-pen-bannerR2.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-32281.css?ver=1731688362)
11:17:07	285981/285981	---M--	200	added ('OK')	image/jpeg	etag:%226331c7c2-45d1d%22	https://funtechinnovation.com/wp-content/uploads/2022/09/Pen_2_full-hub-web.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2022/09/Pen_2_full-hub-web.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-32281.css?ver=1731688362)
11:17:07	111433/111433	---M--	200	added ('OK')	image/jpeg	etag:%2260ecf292-1b349%22	https://funtechinnovation.com/wp-content/uploads/2021/07/Banner-RSSolutions-220_Design2_s.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/07/Banner-RSSolutions-220_Design2_s.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-22646.css?ver=1731776063)
11:17:08	624564/624564	---M--	200	added ('OK')	image/jpeg	etag:%2260eea48c-987b4%22	https://funtechinnovation.com/wp-content/uploads/2021/07/WechatIMG15634.jpeg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/07/WechatIMG15634.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-24272.css?ver=1731685158)
11:17:08	402164/402164	---M--	200	added ('OK')	image/jpeg	etag:%226167a75c-622f4%22	https://funtechinnovation.com/wp-content/uploads/2021/10/Ideaodc400banner.jpeg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/10/Ideaodc400banner.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-24903.css?ver=1731750969)
11:17:09	249137/249137	---M--	200	added ('OK')	image/jpeg	etag:%226446935c-3cd31%22	https://funtechinnovation.com/wp-content/uploads/2023/04/connect-meeting-3.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/04/connect-meeting-3.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-22645.css?ver=1731768528)
11:17:09	1043346/1043346	---M--	200	added ('OK')	image/jpeg	etag:%2264ed0085-feb92%22	https://funtechinnovation.com/wp-content/uploads/2023/08/Cube-meetingroom-centerR.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/08/Cube-meetingroom-centerR.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-22649.css?ver=1731763211)
11:17:09	17476/17476	---MCZ	200	added ('OK')	text/css	etag:W/%226737cd8c-4444%22	https://funtechinnovation.com/wp-content/uploads/elementor/css/post-22484.css?ver=1731710348	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/elementor/css/post-22484038f.css	(from https://funtechinnovation.com/zh-hant/innex/)
11:17:11	62406/62406	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Jan%202025%2003:17:11%20GMT	https://funtechinnovation.com/zh-hant/wp-json/wp/v2/pages/22484	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/wp-json/wp/v2/pages/22484.json	(from https://funtechinnovation.com/zh-hant/innex/)
11:17:11	2459/2459	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Jan%202025%2003:17:12%20GMT	https://funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffuntechinnovation.com%2Fzh-hant%2Finnex%2F	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embedab3f.json	(from https://funtechinnovation.com/zh-hant/innex/)
11:17:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Jan%202025%2003:17:12%20GMT	https://funtechinnovation.com/zh-hant/?p=22484	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/index9b1b.html	(from https://funtechinnovation.com/zh-hant/innex/)
11:17:12	2728/2728	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Jan%202025%2003:17:12%20GMT	https://funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffuntechinnovation.com%2Fzh-hant%2Finnex%2F&format=xml	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embeda984	(from https://funtechinnovation.com/zh-hant/innex/)
11:17:13	31251/31251	---MCZ	200	added ('OK')	text/javascript	etag:W/%22645b5cb9-7a13%22	https://funtechinnovation.com/wp-content/plugins/easy-fancybox/fancybox/1.5.4/jquery.fancybox.js?ver=1734416363	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/plugins/easy-fancybox/fancybox/1.5.4/jquery.fancybox14ea.js	(from https://funtechinnovation.com/zh-hant/innex/)
11:17:13	243809/243809	---M--	200	added ('OK')	image/jpeg	etag:%22618b82ea-3b861%22	https://funtechinnovation.com/wp-content/uploads/2021/11/classroom-C830-DC400-1.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/11/classroom-C830-DC400-1.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-22651.css?ver=1731844330)
11:17:14	102935/102935	---M--	200	added ('OK')	image/jpeg	etag:%2264652f32-19217%22	https://funtechinnovation.com/wp-content/uploads/2023/05/primary-schoolgirls-doing-experiment-in-classroom-2022-03-04-01-48-46-utc-1.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/05/primary-schoolgirls-doing-experiment-in-classroom-2022-03-04-01-48-46-utc-1.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-22651.css?ver=1731844330)
11:17:14	106316/106316	---M--	200	added ('OK')	image/jpeg	etag:%226478e7ef-19f4c%22	https://funtechinnovation.com/wp-content/uploads/2023/06/WFH-banner-new.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/06/WFH-banner-new.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-22657.css?ver=1731714272)
11:17:14	212243/212243	---M--	200	added ('OK')	image/jpeg	etag:%226478e774-33d13%22	https://funtechinnovation.com/wp-content/uploads/2023/06/Work-from-home_desk-copy.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/06/Work-from-home_desk-copy.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-22657.css?ver=1731714272)
11:17:15	217939/217939	---M--	200	added ('OK')	image/jpeg	etag:%22647904fd-35353%22	https://funtechinnovation.com/wp-content/uploads/2023/06/teachfromhome-banner.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/06/teachfromhome-banner.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-22655.css?ver=1731768229)
11:17:15	379294/379294	---M--	200	added ('OK')	image/jpeg	etag:%2260cc6c98-5c99e%22	https://funtechinnovation.com/wp-content/uploads/2021/06/Online_coaching_teacher-banner-s.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/06/Online_coaching_teacher-banner-s.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-22653.css?ver=1731699385)
11:17:15	151395/151395	---M--	200	added ('OK')	image/jpeg	etag:%2260dacdb5-24f63%22	https://funtechinnovation.com/wp-content/uploads/2021/06/Online_coaching_DC400-C220-banner-1.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/06/Online_coaching_DC400-C220-banner-1.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-22653.css?ver=1731699385)
11:17:16	114526/114526	---M--	200	added ('OK')	image/jpeg	etag:%2260dec3d2-1bf5e%22	https://funtechinnovation.com/wp-content/uploads/2021/07/Online_coaching_yogabanner.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/07/Online_coaching_yogabanner.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-22653.css?ver=1731699385)
11:17:16	183290/183290	---M--	200	added ('OK')	image/jpeg	etag:%226168debe-2cbfa%22	https://funtechinnovation.com/wp-content/uploads/2021/10/digital-table-banner-s.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/10/digital-table-banner-s.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-25029.css?ver=1731727199)
11:17:16	135616/135616	---M--	200	added ('OK')	image/jpeg	etag:%2260ed2c98-211c0%22	https://funtechinnovation.com/wp-content/uploads/2021/07/Scribble_Banner_1_R-1.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/07/Scribble_Banner_1_R-1.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-25029.css?ver=1731727199)
11:17:17	136597/136597	---M--	200	added ('OK')	image/jpeg	etag:%2262ebd063-21595%22	https://funtechinnovation.com/wp-content/uploads/2022/08/camera_banner_gray_Rs.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2022/08/camera_banner_gray_Rs.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-22473.css?ver=1734664851)
11:17:17	91409/91409	---M--	200	added ('OK')	image/jpeg	etag:%2263c85dff-16511%22	https://funtechinnovation.com/wp-content/uploads/2023/01/home-page-20230118All-Products.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/01/home-page-20230118All-Products.jpg	(from https://funtechinnovation.com/wp-content/uploads/elementor/css/post-36833.css?ver=1731810761)
11:17:18	28687/28687	---MCZ	200	added ('OK')	text/css	etag:W/%226737efac-700f%22	https://funtechinnovation.com/wp-content/uploads/elementor/css/post-36659.css?ver=1731719084	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/elementor/css/post-3665908f5.css	(from https://funtechinnovation.com/zh-hant/testimonials/mark-hunter/)
11:17:19	71922/71922	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Jan%202025%2003:17:19%20GMT	https://funtechinnovation.com/zh-hant/wp-json/wp/v2/pages/36659	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/wp-json/wp/v2/pages/36659.json	(from https://funtechinnovation.com/zh-hant/testimonials/mark-hunter/)
11:17:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Jan%202025%2003:17:20%20GMT	https://funtechinnovation.com/zh-hant/?p=36659	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/indexea3d.html	(from https://funtechinnovation.com/zh-hant/testimonials/mark-hunter/)
11:17:19	2708/2708	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Jan%202025%2003:17:20%20GMT	https://funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffuntechinnovation.com%2Fzh-hant%2Ftestimonials%2Fmark-hunter%2F	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embed603c.json	(from https://funtechinnovation.com/zh-hant/testimonials/mark-hunter/)
11:17:20	3034/3034	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Jan%202025%2003:17:21%20GMT	https://funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffuntechinnovation.com%2Fzh-hant%2Ftestimonials%2Fmark-hunter%2F&format=xml	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embed1551	(from https://funtechinnovation.com/zh-hant/testimonials/mark-hunter/)
11:17:20	4105/4105	---M--	200	added ('OK')	image/png	etag:%2263e6bc84-1009%22	https://funtechinnovation.com/wp-content/uploads/2023/02/Mark-Hunter-min.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/02/Mark-Hunter-min.png	(from https://funtechinnovation.com/zh-hant/testimonials/mark-hunter/)
11:17:21	279493/279493	---M--	200	added ('OK')	image/png	etag:%2263640047-443c5%22	https://funtechinnovation.com/wp-content/uploads/2022/11/bundles-picture-cube-1024x576.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2022/11/bundles-picture-cube-1024x576.png	(from https://funtechinnovation.com/zh-hant/testimonials/mark-hunter/)
11:17:21	9722/9722	---M--	200	added ('OK')	image/png	etag:%2262f3eda2-25fa%22	https://funtechinnovation.com/wp-content/uploads/2022/08/ideao-hub_gray.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2022/08/ideao-hub_gray.png	(from https://funtechinnovation.com/zh-hant/testimonials/mark-hunter/)
11:17:21	78456/78456	---M--	200	added ('OK')	image/jpeg	etag:%2263eadb40-13278%22	https://funtechinnovation.com/wp-content/uploads/2023/02/Testimonial-MH-3-1024x576.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/02/Testimonial-MH-3-1024x576.jpg	(from https://funtechinnovation.com/zh-hant/testimonials/mark-hunter/)
11:17:21	88684/88684	---M--	200	added ('OK')	image/jpeg	etag:%2263eada1d-15a6c%22	https://funtechinnovation.com/wp-content/uploads/2023/02/Testimonial-MH-2-1024x576.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/02/Testimonial-MH-2-1024x576.jpg	(from https://funtechinnovation.com/zh-hant/testimonials/mark-hunter/)
11:17:21	90368/90368	---M--	200	added ('OK')	image/jpeg	etag:%2263ead880-16100%22	https://funtechinnovation.com/wp-content/uploads/2023/02/Testimonial-MH-1-1024x576.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/02/Testimonial-MH-1-1024x576.jpg	(from https://funtechinnovation.com/zh-hant/testimonials/mark-hunter/)
